worker_id,task_id,task_response_id,is_reviewed,review_score,Text,Toxic/Not Toxic
269R2FJEMCRX,b07ac230-6b26-4c2f-b784-539f8ff0dcad,8742dac2-367e-4d72-b8f4-e7f41b585742,false,,الله يخزيكم,Toxic
DHNEHHYX74XC,a6c1cb94-34e6-4073-b5f6-e4c474670a34,879490f7-319e-4846-81bd-487de6fa4ddc,false,,"رسالة حبّ مخلصة من ابنتي وحفيدة الشّهيد عدنان الحلباوي الى حفيد الحُسين وقرّة أعيننا  السيّد حسن نصر الله❤️
أتمنّى أن تصلك رسالتها ويكفي أن تبتسم لها يا أبانا❤️
@_mjn__",Not Toxic
DHNEHHYX74XC,c695f08a-d211-4eee-92d3-76724fc6fbfb,87c12b70-d9b5-4469-993b-40713eb49bf5,false,,‏‎‎الطيز وجهك,Toxic
DHNEHHYX74XC,8ac19bfd-cb0b-45c3-bb8d-df7777c8e10a,87d1db02-57d6-4c04-a10a-072a353b42bd,false,,‏‎يحتفلون بأشباه رجال 🤢,Toxic
DHNEHHYX74XC,62b2b4c8-3f9e-43b5-8e41-225e8c4703ad,889d9852-b9c8-48d9-834f-7ca2978149c5,false,,بقى يابغل يا ابن البغل في رئيس جمهورية يقول للشعب هيعمل ايه التعليم في بلد ضايع في حين كل البلاد الضايعة قامت ونهضت بالتعليم,Toxic
269R2FJEMCRX,acfaa340-cf70-4ffe-b999-1b7204eb6a03,88a423f9-2842-453c-bb70-6d04a85bac63,false,,"وأيُّ كلام يُقال عن حُب الاخت
ماذا أوفيك يا ضلعي الثابت♥️🦋..",Not Toxic
HCPMEVQXT3HK,65b5998b-28d3-49a9-a623-64111cba9160,88fc2e5c-3e74-4ef1-b998-83a45bfacab0,false,,"وكم أطعمت النوارس فتات خبزي لتنقل للأحبة رسائل شوقي والحنين 
فهل وصلتك رسالتي؟
#صباح_الخير #حنان #حروف_وقهوة 
#يخبرني_الصباح",Not Toxic
269R2FJEMCRX,2e621f1f-93d8-41bb-b50f-941159194a9b,8961e9f2-1b42-48b5-b84a-36bddb2a98f9,false,,اشب فيك أسد ويريحنا منك,Toxic
CVYF7ADMK2NK,350945b3-fc38-4fee-b056-0542efb9fefd,89f19d9d-cbab-44fe-b8e1-e5e4fdd6668a,false,,‏انها مدينة رسول الله ♥️♥️ ‎,Not Toxic
HCPMEVQXT3HK,151f9546-3d90-4483-81ac-93ce0418f4e2,8a9b7d4e-0078-40ab-9517-d56d7457d3b0,false,,"للمره الالف ي زنجي
بقول ليك الملابس الداخليه ركز في اسمها
داخليه و ليس بخارجية و ليست ب شال 😂😂😂",Toxic
DHNEHHYX74XC,d6ac00e7-d4ec-4f0b-a5cf-d61919632153,8ae08ed5-7ae6-4fd9-9201-60cba8ebdf81,false,,طز فيكم وفي مجتمع الميم الله يلعنكم ويلعنهم,Toxic
VAP7WRCWQZ3R,d4cf6152-581f-4040-9589-b02b16dddb9f,8af4e7ba-9eb5-4cd2-96e7-6c632cd185e6,false,,ما جديد الواقع الغربي القذر ؟,Toxic
JZMEZT7EYNGR,e8120469-92da-4346-b82b-52491032557a,8b179161-b6f6-48b3-8969-2d151eefacb5,false,,‏‎‎محد يفشل غيرك,Toxic
DHNEHHYX74XC,a938a444-fdb5-450f-8e79-eefd39d8f3eb,8becc2a5-6328-4b3c-81e9-791bb89e889e,false,,"‏لما اقول انه كل الرجال وسخين وملاعين..
ويجي احد يقول لي : لاتعممين ، التعميم لغة الجهلاء .",Toxic
DHNEHHYX74XC,2fc1f741-7f81-46fe-a16b-7cb2720b4a00,8c15cda0-2024-486c-9549-9141ee8ecb6e,false,,‏‎بالله هذي اشكال جايبينها ابفهم وش الفايدة ؟؟ حسبي الله ونعم الوكيل,Toxic
269R2FJEMCRX,32587a33-535d-425f-a667-97aa0b847eac,8c24adc8-9d1f-4c62-8935-59a7d0bd90c1,false,,"‏بعد إصابته برصاص الخرطوش المتناثر من قوات  الانقلاب  و خضوعه لعملية جراحية ناجحة مساء اليوم في العين الشمال .، تم والحمد لله إستخراج ""السّكسُك"" من داخل عين الترس ضرغام وهو الان بخير وحالته مستقرة 

‎#مليونية30يونيو ‎#مليونية16يونيو‎",Not Toxic
JZMEZT7EYNGR,992a5eff-e8be-4889-a978-076aa279b6e7,8c2e521d-b117-4b96-8cf6-9c78b78618c5,false,,"
       لا عز كعز الأب ولا دلال بعد دلالِه 
                ولا حّب بعد حُبِه ♥️.",Not Toxic
JZMEZT7EYNGR,158ae56a-4f0a-432a-b842-3f442420d67e,8c3f825d-806e-41bf-8e9f-bd611dcd3ae8,false,,"كل شيء تحسه عادي إلا مع الأخوات 
 كل الأشياء أكثر بهجة وأكثر حُب 🤍.

الاخت شي عظيم فالحياه❤️🤍",Not Toxic
VAP7WRCWQZ3R,f9eaa18e-726f-4f77-930a-6930b76093f8,8c6526b3-d45a-4a64-a4f9-83be7aa5ca32,false,,"الإنسان ممتن لكل الآيام اللي عاش فيها متونس بالله وبنفسه! 
",Not Toxic
269R2FJEMCRX,1e3b6704-1ba4-4692-9ee9-7cd8222d3aad,8ca584fc-f23a-4745-bf16-c0f0adbba258,false,,جاي اقول شويه كلام مهم و ماشي 1-كسم حياتي 2-كسم التعليم 3-كسم السيسي 4-كسم العالم 5-كسم رائيك,Toxic
VAP7WRCWQZ3R,b6f1df9c-73d8-4f2e-981c-ea47e6875d0c,8ce27d41-4453-43d4-905c-9c31b9e5752c,false,,جمع للبيانات والمعطيات كشف وفضح أسرار المقترضين وتتبعهم لدى مشغليهم الجدد وهذا غيض من فيض.. المؤسسات الدائنة تلجأ لخيار التهديد والتعسف بدل اللجوء الى لخيار قانوني وقضائي.. هذه الممارسات تؤثر على المستهلك المقترض .. فجميع التشريعات حظرت ومنعت هذه الممارسات المنافية والمضللة,Not Toxic
269R2FJEMCRX,fbfc3b98-4e80-425a-ab42-d357835649f3,8d71d4c5-21f1-4c05-b09a-302e04e42c50,false,,"قامت شركة ايطالية مختصة بالحقائب بتصميم حقائب مستوحاة من الزليج المغربي الأصيل.  🇲🇦🇲🇦
",Not Toxic
269R2FJEMCRX,e803797d-7c97-4597-9b31-485c8b8f36a1,8d8592fd-fdf7-48f7-805f-cb21fda29aac,false,,جددت دولة #الكويت أمام اللجنة الخاصة المعنية بإنهاء الاستعمار C-24 دعمها للمبادرة المغربية بشأن الحكم الذاتي في الصحراء لما تشكله من خياراً بناءً يهدف للتوصل إلى حل مقبول بين جميع الأطراف، مع التأكيد على ضرورة احترام وحدة وسيادة #المغرب.,Not Toxic
AC4EXGVDY94E,410404e0-82e7-4ecc-a8c6-c7284ceca969,8ecb5b54-9b9f-4792-936b-977f58640322,false,,"‏سحب على آيفون 13 😍
الشروط سهلة 

- ريتويت 🔁
- تابع حسابنا ✔️

⁦‎@BCareKSA⁩ 💙",Not Toxic
VAP7WRCWQZ3R,5aae68f4-ab3c-4aa2-8b6f-8da39b766ee5,8f13c73b-1849-494d-9b99-ed5a2dc2f264,false,,"انا عايز ااقول للمسريين اننا اعتقلنا الي كان بيقول علي #تيران_وصنافير_مصرية والبرلمان الميسري قال انها سعودية مع ان حكم المحكمة اثبت مصريتها بس هنشتم محمد الشوربجي انه لعب باسم انجلترا سحيح ومش بس كده هنشيله من التموين في ماسررر 😃
#ارحل_ياسيسي",Toxic
VAP7WRCWQZ3R,8bf1287f-81f0-4c11-a830-10bfcd49a0b8,8fa489f3-8441-41aa-bffe-739edbd6f81e,false,,"يذكرك بالخير يالوجه اللطيف الحنون
لا زال غالي مكانك ، لو مكانك فضى 
َ
تعرف معزتك عندي و البشر يعرفون 
ما فيه غيرك يعوضني عن اللي مضى :)
 #اقتباسات_حب_عبارات_سنابيه #الأبّ",Not Toxic
VAP7WRCWQZ3R,deff5102-0ffa-4f1c-972b-a9e3b7b8e641,8fdde86a-7f11-471c-aa8c-5ef783abf7fd,false,,‏‎‎هل الجلوس للتفاويض (للمرة الثالثة ومع نفس الاشخاص😑) سيفضي الى محاسبة المجلس العسكري على جرائمه؟,Not Toxic
JZMEZT7EYNGR,65d5789d-1e7a-4382-934e-fb3d527c554b,9007174e-fccb-45f5-a2e8-7c8309c00e1d,false,,إكره الصينين إكرهم مرره يسببونلي عثيان ☺بزياده ماامزح!,Toxic
269R2FJEMCRX,1c3d1cd8-d666-42e3-944f-bdd46decfd59,903bb7dd-475a-454e-95fd-a2ffd62a5e2b,false,,"سؤال لأهل العلم
هل يجوز ذبح سيسي في عيد الأضحى بدلا من الخروف
#ثورة_عيد_الأضحى
#العيد_ثورة
#ارحل_يا_سيسي #ارحل_ياسيسي",Toxic
269R2FJEMCRX,7ca2be3b-06c9-4eb2-a23f-a70078423c27,90af65c6-3aa2-419a-a050-2ba4f426972e,false,,"‏برج ‎#الاسد  عتابه غياب،زعله سكوُت.
سنابنا : efhmbrjk",Not Toxic
JZMEZT7EYNGR,af7543e3-2230-4c12-94f7-5bc5f0926ddd,90f851f6-783d-4ec0-b0f1-1d99f52680c3,false,,"‏اللهـــــــــــــــم 
اجعل قلوبنا عامرة بالظّنْ الجميل ،،،
واجعل ما تبقّى من أعمارنا فى طاعتك و رضاك ، وأذِق قلوبنا بردَ عفوِك ، وحلاوة الإيمان بك ، وافتح مسامعنا لذِكرِك ،،،
يارب سخِّر لنا أحبابك ، ويسِّر لنا أسبابك ، وأجزِنا خير ثوابك ،،،
      🌹صباح الخير🌹",Not Toxic
DHNEHHYX74XC,e9b8c26a-d8a5-431b-b318-07e1b633791c,91998126-ddf7-46a8-a7d5-dc58b6288a02,false,,"‏شاهد عيان

السفارة الامريكية تنصب سرادق ضخمة وفخمة في المساحة امام السفارة ،، والعمل يجري علي قدم وساق،،، 
ماذا هناك ؟؟!

هل صحيح الحاصل شنوووو ؟؟",Not Toxic
DHNEHHYX74XC,61136e97-e8c6-438b-84b5-d76efbf59774,91d4a5d2-76f4-4109-a4e6-22e99ff1c7f5,false,,امشي يا متناك رزق هنا رزق هناك,Toxic
VAP7WRCWQZ3R,7ed65206-ff47-40f1-a0ca-6fad72862941,92c8cbba-af6b-4cfc-b9bf-84dd81141925,false,,"تعجز الكلمات عن الرد والشكر والامتنان لكل واحد منكم.. ولا اضن اني استحق كل هدا.. 
ربما خانني التعبير فلم لكن انوي ترك الساحة كما ضن البعض ولكن كنت انوي التوجه لمكان آخر يسمح بالنشر والتعمق في المواضيع عوض نشر 2% منه في تويتات.. ونشر الوتائق والمراجع والادلة عوض الرد على السفالة..",Not Toxic
VAP7WRCWQZ3R,c41d621c-8d2d-4a9e-bd9b-6c684b4b0271,93564c9c-2bb2-4fd7-96e0-156f5a5e810a,false,,تجاهلني مرا يا عرص وانا بعلمك كيف بدي اتجاهلك للابد,Toxic
VAP7WRCWQZ3R,7f710db1-c3af-4507-b4ef-89aa1af5642b,93c040e7-ed8a-440b-88c6-0aca8658c2c5,false,,حاسس اني عايز اسيب الصيدلية واشتغل حاجة تاني,Not Toxic
VAP7WRCWQZ3R,0f2678c4-1f3a-4795-b783-5eedcf83af39,93c84728-1efd-498f-a7eb-febe3c6d0066,false,,"‏لما تضيق عليك كرر هذا الدعاء حتى تنفرج:

""اللهم إن الأمر أمرك، والخلق خلقك، والقضاء قضاؤك اللهم إني وكلتك وفوضت أمري إليك "".",Not Toxic
DHNEHHYX74XC,7d3e4660-bfda-4fbb-9000-1aab51ada3d6,93ff3acd-8e39-4f15-84b8-d18f227acf35,false,,هوا بس يغور في داهيه واللى يترحم يترحم براحته . واللى يلعن سنسفيل أهله ويقوله #ارحل_ياسيسي إلى مزبلة التاريخ يا ابن 🤬🤬 تييييييت 🤬 تييييييت 🤬 ملعون ابو 🤬 تييييييت 🤬,Toxic
DHNEHHYX74XC,df18733a-c62e-4ba8-aeea-14d77c6901c6,941c49dd-4667-494c-94ed-af55974cc9e4,false,,"اشتقت لـ رجل رحل أمسك بيدي خوفاً علي،أحسن تربيتي غَرس فيني حبُ الخير ،اللهم اغفر لأبي بـ قدر شوقي له واكثر ، بعد موت الأب ستعرف جيداً معنى دُعاء جبر الله كسر قلبك"" ستعلم جيداً أن لا فراق يكسر القلب إلا فُقدان الأب,بعد الأب لاحزن ينتهي
",Not Toxic
269R2FJEMCRX,5c143074-8705-4012-a08d-6be42da7ce51,941c5b0d-c37d-46c9-8328-fcdd0c4e69c9,false,,"من الأبيات التي تفيض جمالًا آسرًا وحزنًا كاسرًا ما ضمّنه عثمان بن عفان رسالته إلى علي بن أبي طالب رضي الله عنهما حين أُحيط به:

فإنْ كنتُ مأكولًا فكنْ خير آكلٍ
وإلا  فـأدركـني  ولـمّـا أُمَــزَّقِ

والبيت يشاكل:

فإنْ أكُ مقتولًا فـكـنْ أنت قاتلي
فبعضُ منايا القوم أكرمُ من بعضِ",Not Toxic
VAP7WRCWQZ3R,9e82ecf5-383b-4ad9-946f-b83f0f65b499,946234ca-17ed-4b74-9a13-45487774e82a,false,,"رئيس الوزراء يشهد مراسم توقيع اتفاقيتي تعاون لدعم جهود إزالة الكربون من قطاع الطاقة بمصر
",Not Toxic
DHNEHHYX74XC,c348015d-0d94-4eab-80fd-c978288bbf17,9467ba47-3be0-4445-b6f8-2b7a562bdc08,false,,عيال اوساخ,Toxic
HCPMEVQXT3HK,9ae4e401-ad5c-4782-91f3-d7f4184a4317,946f254e-f5d6-441d-a8d3-59007e4547bc,false,,‏‎كل رْق بس,Toxic
269R2FJEMCRX,0881af39-03cf-4574-8eda-8ad7f278ebe2,956784a0-814e-4832-bb28-4fe14a20129f,false,,"خلصت وياك
شغل المسكنه مش واكل والناس عارفاك
عشان عالدوغري عرفت انك عيل متناك",Toxic
VAP7WRCWQZ3R,90c50cf5-8198-499e-95d2-fb2125ce0998,95de97d7-39b7-4fb9-8277-fcb73cdc7fe8,false,,"- السفير الإيطالي ميكيلى كواروني ... هذا التعاون مهم في مواجهة التحديات الحالية للأمن الغذائي.
",Not Toxic
DHNEHHYX74XC,3afc75eb-1359-45ab-841f-a99620aa147b,96231881-59d7-4a1f-a068-210a55c2499d,false,,‏‎بجيح,Toxic
VAP7WRCWQZ3R,749d15db-9a33-418e-afeb-8f57ba05c800,964c73a7-e801-4101-baf6-68c241fee0f5,false,,ياعني يا بغل يابن البغل تقولك تعا دوووج العسل سايل علي فمي.....ترد تقولها علي مهلك علي دنا حيلة ابوي وامي,Toxic
JZMEZT7EYNGR,5c50c031-4913-4bfa-aba6-158bbea7a859,96b43514-54cb-46dc-9273-f016ab6aff6d,false,,ارتفاع عدد المصابين بـ(كوفيد-19) : تسجيل 1632 إصابة جديدة مقابل تعافي 986 شخصا  خلال الـ24 ساعة ,Not Toxic
VAP7WRCWQZ3R,851f70d2-c9ef-4306-b742-4a72fce251eb,97221a5a-90f3-4556-b5b8-702d70bff990,false,,"إصابة 8 أشخاص اليوم الثلاثاء بتاريخ 14.06.2022 بتسمم غذائي بسبب تناولهم وجبات غذائية #ملوثة تسببت لهم في تسمم في مدينة #مسلاته و ذلك بسبب غياب جهاز #حرس_البلدي - فرع مسلاته عن قيام بالتفتيش و مراقبة و الدقيق على سلامة و صحة الأغذية داخل المدينة

#ليبيا",Not Toxic
DHNEHHYX74XC,3f207911-15ed-4599-8af4-dbedee61a84f,9728f35c-acd1-4f5e-9830-8a8bd6b29a92,false,,"#ارحل_ياسيسي #مليونية30يونيو
الشعب السودانى بيسطر اكبر ملحمه فى التاريخ يارب النصر لهذا الشعب لانه أخد بالاسباب وعرف إن الع س كر مفيش وراهم غير الخراب #ثورة_30_يونيو",Toxic
269R2FJEMCRX,ab7efd05-fec0-4dde-83de-d59e8347964e,97969236-33d8-4627-8c14-d4faf68d95b6,false,,"مَاذًًا قيلَ في حُب الاُّخت؟
أختي وإن طاَل الزمانُ حبيبتي
 ورفيقتي في الحُزنِ والضحكاتِ .",Not Toxic
DHNEHHYX74XC,5913b8ca-823e-4847-baf3-c78ab4aad239,985cc3e6-0e48-437e-aca3-a5690a8d506f,false,,الله يلعنكم ويلعن مجتمع الميم وياكم .. 🙂🙂,Toxic
DHNEHHYX74XC,8c2650f7-f777-4cdf-a6e2-d0a38bad9729,98a46437-121e-442b-a7e8-5b3f2d0e35b6,false,,ليه الناس بتأجل المذاكرة ل ليالي الأمتحان ؟,Not Toxic
JZMEZT7EYNGR,d5ae3e01-c052-4628-b45f-adfc307662e2,98a4ba87-afbc-459c-af1f-30e3b13ca0cb,false,,"وللأبد حُب بنت الخاله يضاهي كل حُب بالدنيا❤️‍🩹❤️‍🩹❤️‍🩹❤️‍🩹):
",Not Toxic
DHNEHHYX74XC,e610a2f7-c4bd-4195-b686-f180da57c26e,98aca4ff-5275-4907-900d-ee76968b72e9,false,,"أندية ليفربول وتشيلسي وروما يحتفلون بعيد ميلاد محمد صلاح ال 30 👑
",Not Toxic
DHNEHHYX74XC,cd439c6f-5846-4375-9594-2681050bcc57,98ecd831-d5fb-4a6e-ae94-649c8f382cf2,false,,"‏حتى المشاعر في بعض الاحيان لها خيارات يا انها تنعدم فجأة او تتحول لشيء يخليك تكتفي بنفسك"".",Not Toxic
VAP7WRCWQZ3R,59ff4615-8647-4ad1-9504-72b74bfb8f3b,99482982-4f8f-411e-b514-126699ad674a,false,,"مجموعة خولات اغلبيتهم مش مصريين
والمصريين منهم هربانين برا البلد اساسا
عملوا هاشتاج..
طبعا احنا هنديهم قيمة وخره كالعادة",Toxic
VAP7WRCWQZ3R,d4900ada-3426-4b80-8467-750bf65d4323,99b72653-d881-412e-b71c-4463f37cf0a9,false,,"وأكد رئيس الوزراء أن الدولة مستمرة فى التخطيط والتنفيذ للمحافظة على مستويات الاحتياطي الآمنة من السلع، مشيراً إلى أن لدينا احتياطيات من السع تكفى لـ 6 شهور من اليوم، قائلاً:"" مستمرون فى العمل للحفاظ على هذا الاحتياطي "".
",Not Toxic
269R2FJEMCRX,4d2303a8-2acf-4ddb-9f49-a1b341837c8b,9a49987f-e01a-4f5d-9b8b-acc0ee66757c,false,,رسمتي بالألوان الزيتية,Not Toxic
VAP7WRCWQZ3R,c369af8a-954f-4c97-821d-46ba4943e24a,9a830841-7fae-4443-8ecd-3c0e40db4f06,false,,‏‎مافي اي شيء جميل ف المقطع هذا اولا ثانيا من وين لهم طاقه هالبزران يتحملون الشمس والقرف وكل واحد لاصق بالثاني ... يعع,Toxic
VAP7WRCWQZ3R,bfb17552-6fce-41bf-92b8-571840c7c4db,9a8574f6-1ec7-4c5c-9dbe-72c1ea9a0f32,false,,المناديل باللي فيها والشكه مش هتودي حضرتك العالم التاني,Not Toxic
JZMEZT7EYNGR,3845e291-7932-416a-b7fe-29ab4f393979,9b45f35b-6dbd-4d02-aaf0-ae82e6861c2d,false,,"ما بغيناش شي حاجة زايدة بغينا خوتنا المغاربة يتعاملو معانا بنفس الاخلاق والكرم والحب الي كيتعاملو بيه مع الاجانب .. صافي
",Not Toxic
DHNEHHYX74XC,bc9617b0-597d-4c55-82e4-eb7918eb3364,9b62b7a5-4fed-4aa9-bdb6-30b38a2c6dc7,false,,مبيحبوش الشعر أنا ممكن أشوف خولات سعوديين يبغون فحل مصري,Toxic
VAP7WRCWQZ3R,7158cc76-560b-493e-9e44-5e33b2e2cf05,9ba7cdc0-812a-458e-8c89-824dbc835de3,false,,"‏هنا المسائل تُسأل ، هنا الأ نفس تَطيب،
هنا الدعوات تُستجاب، هُنا الأحزان تُغسل، هُنا الهموم تتبدل هنا القلوب تُطَهر ، هنا مكّـة
❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤ ",Not Toxic
JZMEZT7EYNGR,834ec001-b530-4a90-b88e-0f4aba80198a,9bce5db4-c867-4abc-a0c3-3d3788627abd,false,,"مِثلُك أنا أبحثُ عن الود لكن من السّماء.
",Not Toxic
VAP7WRCWQZ3R,9af36812-3691-4d69-81f4-e9f31e673a3f,9bd025da-3df1-4c33-90cd-4e54851c8a6e,false,,لا يوجد مسؤوليه لسلطة الذل والفساد ورءيسها الخاءن عباس,Toxic
JZMEZT7EYNGR,32342379-45d2-4050-bbf0-05a9cd960906,9bd83552-45af-4435-8b13-8880543a9b2c,false,,زمان كنت اكره اليهود ، وبعد ما صار عمري 35 سنة وشفت حقد كثير من الفلسطينية ع الاردن ونكران اللي قدمه الهم ، صرت اقول الله يكون بعون اليهود عليهم ، ناس ملونة بالف لون ، مصلحجية ، ما رح يخلون ليهم صاحب,Toxic
VAP7WRCWQZ3R,a9bf8854-b424-4bb0-a991-93e5ce97921d,9cb31d5b-c778-4016-a0fd-d5b59e1c5ae3,false,,"«اللهم من ولي من أمر أمتي شيئاً فشق عليهم فشقق عليه، ومن ولي من أمر أمتي شيئاً فرفق بهم فأرفق به» رواه مسلم.
",Not Toxic
DHNEHHYX74XC,2c224a76-646a-4132-a6f6-68005aaaa383,9ce1d939-1e1d-4e94-a586-7c882c5f7c06,false,,يا أهل المحروسة ضحك عليكم اعلامهم القذز فساعدتهم فى قتل وحبس اسودكم فتجرأ عليكم وقتلكم السيسى الصهيونى كلب أعداءكم #نظام_بجلاجل #الوراق_عشوة_الكلاب #ارحل_ياسيسي,Toxic
AC4EXGVDY94E,119a7b15-dce5-49b0-a64d-915242a4deda,9d2c5b84-f45c-4332-986c-7f84c2bfc260,false,,"الصورة من مكناس سنة 1920 التعليق لكم ...
",Not Toxic
VAP7WRCWQZ3R,0b47d30c-a657-4b33-bdfd-0836a6dd8e58,9de4db62-b2c0-4cd5-8b8e-6fcb77ede834,false,,"خمس دقايق وهلم الورق
",Not Toxic
269R2FJEMCRX,9ce2f97b-c52d-436c-8a1f-69a36c8b9fb9,9df4b947-2811-40dd-8312-976a7155a326,false,,"احنا بندور على ناس هتتخرج من الدكتوراة في خلال شهور بإذن الله
",Not Toxic
269R2FJEMCRX,5bc85639-cfb1-48d4-b93a-37ccca58a234,9e446fd0-37dc-473d-b6fe-65abaeef8157,false,,"- وزير التموين .. هناك إطار للتعاون المشترك بين الحكومة الإيطالية والحكومة المصرية ممثلة بوزارة التموين لإنشاء صوامع جديدة في الفترة المقبلة.
",Not Toxic
VAP7WRCWQZ3R,fb77f82a-b50f-4ba6-b093-e1d53d288408,9f573a45-d5a2-4c2a-99e5-b51c3f6731fd,false,,سعره رخيص و عليه خصم 50 جنيه,Not Toxic
DHNEHHYX74XC,6e75991b-46c3-4b0b-9f68-be437aa38aae,9f966df6-7463-41bf-b320-26a4cd08eb4b,false,,منافق من درجة خائن,Toxic
VAP7WRCWQZ3R,74b22723-0733-46d6-9acb-0022c0144a4e,9fdeef65-eb0b-4fb6-93b1-5350e18cd1e4,false,,"الكلية العسكرية (،#توكرة) تبتاريخ 30.5.2022 بتخريج دفعة جديد من الضباط التابعين #للجيش_الليبي بعد فترة تدريب دامت الي (3) اعوام متواصله, وان سيتم تخريج تلك الدفعه , وبحضورة عدة رموز بارزة من الجيش الليبي , وان تلك #الدفعه رقم (54) في تاريخ الجيش الليبي .

#ليبيا",Not Toxic
VAP7WRCWQZ3R,03372a01-ae35-4f0f-91a5-f6c11c907fe4,9ffbaa17-d8f7-44fa-879b-e35c8f63cc8c,false,,فيه خولات مصريين في قطر وتركيا وبريطانيا حايخدهم علي قفاهم قريب جدا عامل راجل ياخول خارج مصر ياخول الراجل وش بوش مايهربش إلا الخول,Toxic
AC4EXGVDY94E,002d7682-2686-4645-bdf5-1cbf48ac2bca,a00e350e-b902-4d28-af49-cd2f95b11d52,false,,كلاب من اولهم 👎👎 👎,Toxic
JZMEZT7EYNGR,75d5702d-2a25-463d-9804-d279a2a8ebc6,a01cf527-a8ba-4c8c-bc15-62c025ef6b5c,false,,"والله مافيه شيء يضاهي شعور الخاله كمية حب مو طبيعيه
",Not Toxic
CVYF7ADMK2NK,42b76d85-f642-4cac-bc68-e559ac4a9060,a0a9f236-c0d0-4e60-ba94-64e316b1b945,false,,"‏• هل نصنّفها أنها من أخبار القاع؟!
• أم أنه خبر مخيف حقيقةً..!!",Not Toxic
VAP7WRCWQZ3R,10c8c236-a1cb-4f52-8530-d5e38bd8287b,a0cef546-4d09-4543-9a79-28a3d27d48e9,false,,"لماذا رشاد والإسلاميين له هم أغبياء، أغبياء حقيقيون، اسمع...
",Toxic
JZMEZT7EYNGR,d61a199f-61d9-446a-8d84-1135ea993b7c,a0ead09f-08ec-416b-b028-7088753a24c0,false,,"‏الحاجة الكويسة في السودان مافي بيوت دعارة 
☺☺😍💛",Not Toxic
JZMEZT7EYNGR,d1459bb3-488c-4e7d-937e-2391b9a22774,a0f1b008-9898-421a-868a-282b556f775a,false,,"نعم الله يحتاج لجيوش كذالك وحلمه أن تكون البشرية كلها مسلمين........
",Toxic
VAP7WRCWQZ3R,7f4aff32-2637-48fa-bade-7fdc1ece2e5c,a1054096-202c-400b-93ab-8c0deaa2cdc2,false,,انه لا استغرب من ارض السحره والمنفقين,Toxic
JZMEZT7EYNGR,e9446be9-f8f5-4202-a756-5c3444ecb91d,a105801f-88b5-472f-8d4b-7d87b8691b30,false,,"الحمدلله كلها ايام ونتخرج علي خير ومش هنشوف الشجر الجميل ده عشان مش هنروح الجامعة
",Not Toxic
DHNEHHYX74XC,949003ef-49d5-41eb-80e7-69beb0872ce5,a1115193-7de2-4886-9a55-e99b15baff8b,false,,"خطاب شيخ الأزهر في ليلة القدر والرد عليه وفضح كذبه وتدليسه
",Toxic
AC4EXGVDY94E,a3d97885-bb69-4b08-a46c-9e4ebc7a0094,a120c813-7a38-4241-9a93-830264064ce2,false,,واحد خول والتاني اخول منه .,Toxic
CVYF7ADMK2NK,5e8356c4-dd90-44c3-bcc9-d1f1f74f5ae8,a15d3dd6-d415-4fba-a71f-b199154efdcf,false,,"‏نصف ساعه يوميا كفيله انها تعلمك الاكسل في شهر واحد 🤞👇👇

هذا الرابط عليه أكثر من ٧٥ درس كافي جدا لاحترافه بأسلوب سهل جدا وواضح
لتعلم الاكسل باللغة العربية برابط واحد  مباشر جاهز تحميل مباشر على جوجل درايف من هنا :- ",Not Toxic
269R2FJEMCRX,78ffd89b-87bc-4ae8-be4e-f37424599ef3,a195e8cf-3bf9-4006-a1f5-b63c3ff664ef,false,,‏‎ليه الصراخ يع فشله تفشلت وانا مالي دخلل,Toxic
AC4EXGVDY94E,03b916ce-8da4-46d1-bb6f-94017263ea89,a2363b80-2b45-48a3-ac85-f64f40b3eb7a,false,,"بوست دكتور في سانديا ناشيونال لاب في أمريكا لمن هو في الدكتوراة... التواصل مع دكتور عبيدة مباشرة
",Not Toxic
DHNEHHYX74XC,f4d994bc-7ac7-44ca-b363-525400461ffb,a23cfaae-473c-400e-af72-16232b7eec03,false,,قلي عايز شرموطه مصريه اسمها رحاب مكنه تبع المخابرات نيك امها يبعت لجهاز الشرميط المصري الاسكندريه النخيل,Toxic
VAP7WRCWQZ3R,668673bd-a259-462a-8943-d442bcefde10,a2965b63-6dce-4bb8-8c03-e24862dd7ed2,false,,‏الفليم دا بوريك انو البت بتحب اي زول بهتم بيها حتي ولو قرد ✋,Not Toxic
VAP7WRCWQZ3R,d3b0ac29-f270-4b33-8df3-3952446085a6,a30add95-d09e-488a-9eb3-4af2ba514f5b,false,,"هل تستطيع أن تقنع عصابات التنسيقات الامنيه مع الشاباك
عصابات تبادل الأدوار مع الاحتلال لتنكيل والقتل والاعتقال لا ابناء شعبنا العظيم عصابات السمسره
عصابات البلطجه والعربده الخونه والقتله والمجرمين والساقطين والمتسلقين والفاسدين والمنافقين واللصوص والمخادعين والخبثاء والبنشرجيه والسفحين والسماسره والسفحين بأن الوطن أغلى واغلى من كل المال والمساعدات والشهوات والامتيازات وجوزات السفر الإسرائيلية والامريكيه والاوربيه",Toxic
